source_node,destination_node
1291519,629595
571761,760717
1850515,1813610
1313956,1796446
605570,1516841
148025,309532
1177965,268878
847896,966812
1765969,180746
841725,1243115
1114897,1399524
1392035,1112056
1856301,680090
612619,1623065
1128113,1126294
1783021,335616
1111398,395675
594768,1234464
138822,41773
649906,121740
263050,575998
184201,654198
5014,1473749
1854844,412044
1129559,1675425
1739619,931739
1504955,1388736
1825304,84005
958774,1118105
1112306,473451
1378336,1552563
149162,1716691
1208599,1036699
221326,497379
1166036,872356
335287,1050909
1008263,1052495
18618,356393
1777888,1230069
1582777,1119518
1366018,566223
553747,105937
1725225,55510
942089,1254419
535900,253268
1352606,1813012
653591,1316643
1734514,1436313
1320121,1106413
556609,1246133
761613,1595166
1605232,799352
843149,1353184
377989,11023
607193,768751
212760,544475
476052,769448
653051,1381597
704004,281833
1019624,814200
991827,359023
424233,1498595
47446,1506254
849482,1838626
566311,273618
1438844,306587
931109,835788
958896,867286
946714,1216349
1512505,1853301
1540604,1693040
182403,1089282
1743058,1254563
318965,517796
63091,899002
419733,66389
1115953,506188
882525,48445
1148455,1566201
1628400,1484016
1043948,79975
700358,1067786
1419874,667796
135832,460159
1544709,1748219
1578740,1387127
177111,627994
1425944,543211
1580713,1301799
1549312,453568
1130915,1838928
575363,1349325
723009,1284908
1064583,470876
1810357,1015908
665048,789533
1750806,201738
1275041,5928
439845,1569886
1722533,1704800
1124807,1715346
203289,165088
1453390,1564138
234586,1436138
175800,1488573
509455,1212439
1653409,676491
127093,1128105
940162,93730
733507,1337037
800989,130214
1297054,499964
472147,603807
1755606,1301233
1462748,1773073
1684934,662340
932816,1643518
818626,817655
785696,1074963
175467,940509
740624,694492
220361,1406656
648540,1005849
207402,8172
6628,91110
709904,1587
1510262,473813
573334,173676
1162670,890426
1856685,1624767
875716,639795
1704496,440372
206129,638605
851060,1001031
1359897,1697802
386924,218065
1568675,310575
1794549,1132923
649872,1319059
348779,47817
849745,1072079
665809,544560
410721,196898
337097,1450026
254272,139629
50753,54150
413518,1559259
1139623,853618
955689,148146
1829575,357456
1269307,594
318552,365182
566411,288012
283492,168002
526389,725838
1477655,218645
1615823,834880
714880,1729288
1808106,672011
392646,207279
127048,1212690
870354,1637395
1699803,1498138
341802,354798
714636,318873
1333732,538903
90562,1184361
194366,1475757
1079481,1251592
668210,1774985
83498,1397698
898300,91667
159698,173577
981946,1208131
1099504,793444
1055938,1333907
624566,410467
81539,46993
1144397,1582982
1561280,1268204
922609,26002
1298495,640959
963483,739751
150290,1735286
1657178,1668990
975285,1337369
836370,1385880
204921,1201281
1474485,3667
547373,1326881
1071648,967783
1399847,456583
115896,1469694
329984,885710
1587449,1001214
856356,564410
1333635,441778
433782,1035621
757970,1826877
324793,1835363
898688,238965
1814338,1707420
219369,469966
431274,1416647
26527,733109
1152562,1414869
1225410,902739
1543577,1107190
734715,484839
885332,1646026
781477,872987
826990,1417763
1749697,548867
1089868,478895
1003676,1696289
1520313,1636225
676108,609875
1410738,1052648
344810,969750
1700361,1134226
913243,1559286
633400,1377338
837364,1321385
722061,947798
689468,1247655
568450,374137
1826729,473603
1141180,1508938
608961,334172
1857804,367073
1778342,913154
1587955,190417
1173756,1291798
1452982,1076793
1537590,125769
601595,276071
576426,1735539
556490,347238
142113,633740
824909,624986
44271,763115
770085,1842639
115776,1569531
878177,1774691
1686754,1762957
836512,19379
927501,950561
822592,1774902
1550780,1616835
918731,895033
232341,1226634
120992,1177986
1274463,1165556
1732713,1148965
1836405,1596076
490850,882589
188849,1363698
98928,781586
1818859,341404
1836980,1159701
155492,962678
188160,1362421
110369,925896
767988,443531
102075,1794183
1790323,1506254
982494,755378
558614,930169
1369391,1819622
198884,27849
373553,978364
1609705,542808
1591626,546382
225222,1540835
1538620,1166832
1261233,1419505
778651,365615
1371748,789705
623480,1313489
1158738,1429990
358269,1843182
1437771,89017
1459651,298957
332973,1731728
820751,1239641
1543663,1280263
1843838,580622
1192380,802730
412432,709215
827036,1465155
1668519,742616
710906,432506
1473302,1091197
447113,1590098
106979,1435779
46159,1186378
180368,1564398
65514,1403339
1433714,1706609
13590,954847
313486,86238
300509,216630
465962,325780
889704,319943
1133368,1434122
1739505,477922
639860,360005
914027,470578
675551,288964
1630424,1705870
53,989733
1538969,1178065
1361605,1005405
392561,448006
91756,910640
439101,1123481
240870,1854048
512904,1582317
1842520,126801
779224,35397
1176016,1767319
205422,1219687
1374197,823508
467933,1151125
991739,1270030
1332226,178442
39284,695715
1582991,1709316
1106356,1286005
409336,1355140
1294392,473631
129657,846704
493433,1777427
439304,1541120
295494,175574
1460189,406853
1591487,554492
793022,1656677
1089411,710989
1139265,52651
270105,1118310
1281809,679631
972537,822109
1483065,1644281
179910,342338
1675428,419364
827200,921870
1334332,1266112
361347,99337
320950,924112
1193744,953439
885909,1231289
1672360,1351197
470796,1167856
1465849,1661224
666862,59249
1387224,1365105
81865,1750618
1069553,233089
892565,1389548
496719,903496
520731,1463591
1607173,1326185
57915,1456510
1222690,1038565
232774,278513
798554,1339954
485614,1116133
306045,396059
1661851,973119
154487,1500634
330560,1149980
1738507,435148
462730,156043
987715,353213
1440987,163362
857642,1276358
1843148,551699
523862,1251499
183547,37015
772511,409022
591769,432050
341225,1195590
548750,70618
91896,1156952
1603128,897076
1835490,828872
1007163,563215
683734,1610830
280156,60176
732789,353985
877296,794629
1807714,1008641
1464519,1658691
795040,758576
1112935,1414227
1601632,991733
817422,1352873
1390094,582222
99137,487095
1664753,431073
1416687,1652816
1277134,521757
1217163,1322114
1183351,509726
283179,232821
620197,1286229
1730317,467415
1302248,528816
513628,271949
1776598,1551809
1528872,1861207
1840871,771814
14147,1213922
469196,646654
1857533,877291
552088,500937
947228,1567621
933913,3824
845141,1043298
455457,820677
824826,1651497
13459,40067
510288,1347287
1266157,1303872
844772,1758171
125622,538405
624505,1433766
532030,1054199
631138,1779365
98968,782552
1767621,1763781
1565386,658588
457230,132951
933024,116637
1485824,655563
15591,1544894
37218,426782
1047302,289654
1576070,1662548
592820,1823716
1411822,1504310
1789206,1802630
1702568,1471499
125752,68435
443753,786129
1423589,127956
1137882,191798
34870,653554
256362,1541051
439538,707732
1458986,878994
281091,1458012
382181,542027
1647765,933586
290940,538685
740314,967750
715580,1485670
660106,1662371
566497,1651860
516468,1622199
725393,1510284
933179,1404552
1636114,771924
60567,815965
937057,1474557
428408,874109
1667868,845986
938714,1107620
1798046,423502
185709,1289169
1037696,1530497
613113,377297
598833,1002683
704031,341180
1419164,239076
287437,967418
185588,1050859
1597222,1703040
1486462,1321729
640945,92506
503798,127952
1637423,1381374
234693,371889
1812197,1311322
347959,1561206
72576,393038
546618,596371
1631848,1651896
278457,1325941
1035557,1291495
998429,752825
720992,1768308
1043803,297300
1012149,1090455
662537,432672
1363313,1139023
987135,1655533
1746928,556878
736003,882588
1016403,1719923
957774,18963
659619,257577
378278,1646663
1521950,359541
1526037,1818647
901278,559967
1335165,488033
205446,1527014
1533177,242074
27673,47577
405457,306062
1515270,349667
1455996,221679
514011,1810623
240104,1830562
160754,1197007
202365,63495
749395,1583430
856359,1272770
333208,1295119
258018,172149
1315540,756608
1560719,335972
935381,437831
1675692,1682999
1833086,190308
1785301,1595410
705416,1679101
1783681,889690
709954,82084
1354850,1064768
1099188,1859676
84320,1441222
1719482,1303770
1192663,572120
592333,580044
1123669,618777
700242,546801
1715025,1760880
535310,1279268
1576516,1477677
1426310,1396243
88267,840757
1338871,800569
872273,1061658
1119729,1524197
1821306,306938
655378,254183
850654,117414
989768,1016913
72485,1778987
354516,1787107
360900,1182242
578060,1713993
1533555,1572384
21049,299280
350994,874743
1213229,976118
1423997,437213
1273438,1347632
1812129,222816
1399589,1559719
1250622,11091
20011,1803351
438935,339531
904564,1009320
79807,802840
1627291,22168
204876,642880
297023,53229
1049286,746713
379023,20223
881801,1130974
509637,1047132
1816756,714445
743132,1259594
20969,1106651
189425,1726895
1786932,1696557
1789593,85230
1650735,28436
1481886,198031
858943,846926
1729534,326897
80087,1474420
1376186,1123307
997457,1090581
1133222,14446
1125889,393
1158620,1348935
823419,223845
1204719,15698
1654767,66394
1790024,1402039
1401912,1450028
1236290,1733392
1001532,1495429
1850637,16200
386684,690788
1216137,1064230
1447278,1469700
532690,907788
1058110,1016935
1243671,1172458
502607,321089
1000941,836002
1713365,795410
949615,1340873
29676,600414
891858,278472
797629,1609275
1378488,32994
1160398,523335
1090651,1689803
1668108,1589108
1204056,1265794
1812292,529626
1044610,1399911
1432610,1628977
847709,1124555
1500374,205223
397266,1334745
739203,1689812
880740,1547194
1786360,702349
227934,710723
891339,493425
294460,773074
1099111,874990
41867,1341601
1243295,1757842
1830053,1600809
1221874,1444882
1203294,1074144
752134,1236464
1325203,1225836
1164567,665795
990268,456316
1682991,1672045
1764159,84065
1810623,370812
1372683,860071
610450,637354
1653088,649875
1833376,1305405
1337668,1686626
1541338,485619
1462871,643142
1251227,1847597
1004708,460473
419993,199385
150830,970334
1688246,1374902
529689,1109222
1445681,1808363
395685,1552402
473659,168533
859236,1698660
1539245,1409554
945689,1193194
642370,1102578
1084,123707
1059715,1359128
1278826,1264503
588948,1701169
1505734,1845907
374124,1260736
1517576,370933
583444,1538073
459273,656551
1073761,1013658
909297,1645524
1547879,770170
1445428,147407
428163,451276
94009,776170
1502024,1444016
495623,1163883
142344,237082
232168,806046
1278846,603855
600084,21660
480071,1570737
627799,1699565
280816,1670065
301194,1350276
1354532,1179732
287376,705309
1145293,474739
541862,38668
921641,214267
1058816,658921
94017,1547632
1532455,925023
1681812,1363780
956534,952874
1844343,146153
353462,927128
490811,361844
1298949,318653
818091,1578553
35650,1222969
1291814,1571338
522610,1032121
1362699,438162
946749,197691
271083,412720
1241887,1721447
601726,542796
1595764,988978
382259,1307010
1112147,701580
1856189,981866
1734027,1003127
1250023,635788
497610,526984
565787,1633252
1151744,783128
92504,1617344
1139527,388198
686070,1809613
349522,1530009
1616928,229184
1533576,208551
1163414,1600321
387524,1018570
1376285,767903
601465,1377500
1079557,794941
1829897,1815833
1749389,483644
1460218,1364338
1177496,208530
1237254,1840896
1390057,1172944
202351,1857111
277614,1017080
96549,922275
921705,33007
533046,1078930
1757589,1706221
1685546,1652820
95324,1312678
1724960,203010
100555,78793
1686117,943920
797218,331697
1648654,273483
1136880,1045122
1522363,1055055
1811748,1326246
52425,34280
832833,874202
226466,465968
1306404,555299
1831989,438783
1032200,817717
922299,1072908
791201,1676917
1688026,434030
82965,492922
628561,657481
1217492,153119
1084292,345914
536442,1527177
1617478,950604
1387879,602611
1277080,1720822
464259,1451257
1847178,388695
980998,1570545
47260,1227001
701358,624673
629801,95586
929763,190444
493540,123424
712438,1150253
1145046,1267709
1745534,1327940
1073158,1222466
1203539,1284011
371843,1199021
1699312,837803
1814535,1531136
436834,175111
1413952,1163897
1805760,245971
1628281,1731043
258377,511836
577768,639409
1415682,365376
1586844,889469
1176862,979395
726336,826472
1428905,615215
1379716,381361
872391,751135
1464399,1636044
1081382,1711586
139394,847472
738893,534519
1535396,1537774
425818,10954
1400516,1495842
1461097,1124761
82611,452575
1278447,801033
484828,1332098
96384,66984
1667316,21289
47636,933653
385269,1149915
1420634,840032
229042,827317
15366,1745703
1655310,1497815
1618826,1291014
343674,627221
1201435,1511712
391266,704013
758692,872975
1664344,1138764
731266,737189
359641,854397
1437875,752354
1427548,1616835
342260,1105724
397407,983282
1307742,1073458
779993,1551687
1018611,1617466
710630,819257
1216189,930571
1781954,271085
395755,9412
873112,52448
257758,1110654
97367,259250
752749,1506884
462437,1442402
1307056,1402122
93706,764624
365834,1558332
1116749,1571242
150692,776778
641394,200132
1182179,792968
1594211,1405794
1081276,1086007
512704,1561978
220121,425592
1321538,979475
1292110,245991
977907,1396241
1096395,1609376
955923,965578
100337,839331
681429,1609857
1116987,1035876
249950,417970
138580,909728
529762,1846605
942392,212544
1853068,111422
1587272,759069
539576,1480394
543419,1689779
174851,70885
1040673,149235
811557,306991
1658114,142072
1094013,1200733
216697,569936
25186,346199
437931,226248
1498746,1317866
429635,970329
1683519,1779945
1092857,1595084
1793267,1119626
1731160,977940
359206,1556883
1283696,32774
1564155,1396389
1787413,198290
1821890,1179558
1381456,38290
1710391,828684
1189382,1706478
555684,1608285
1537082,292013
1546267,863850
920554,491463
857059,1483800
610224,1744820
313960,1604898
1484030,246876
1229800,107349
745628,549782
1632041,1376305
790249,1145664
344914,33648
1085574,944787
557938,1140197
1763769,1616588
546508,1302568
940455,249281
614843,929997
1216354,1471070
829974,1287867
383277,1800851
162956,246739
941622,1107040
522293,309038
1496290,302570
1083623,871871
1106389,1423600
144365,1057370
979829,686927
485671,684242
1012489,1569195
587503,1330668
1005733,35095
195093,1360035
1159460,541940
89697,750025
1814427,124075
408181,937565
1435668,931253
1339608,1080937
113921,96360
504859,1807239
333512,289744
1032948,178159
451870,739871
1828143,1157826
49837,1172582
958739,1343461
1261679,363311
818469,1060657
1381247,1049428
677433,1280747
598532,720564
1484523,1018036
1737517,1198060
401864,1591391
1145603,1124940
921219,321320
261493,1135060
182400,1346861
936371,1727525
231629,471924
1124537,1411939
344874,1631699
679463,1516794
278639,1185165
1476970,1760228
897466,1645351
1609058,1225363
17002,1280761
539534,65679
864725,616301
608023,127906
1263382,1172730
1185630,439417
1147329,1626492
1701010,168463
884760,651470
1301383,1129722
258012,1636667
386122,92747
1103223,313299
1614731,1528745
284190,634884
1684771,1116329
91930,1224524
872043,65745
1462159,1352036
709181,1440570
1122957,1120892
1491709,438641
707208,122241
1591212,1650098
1177900,1261263
518435,470913
858641,480539
1491711,1129743
877046,624129
127296,745473
1261349,279907
143958,1427434
970252,739446
930141,411895
1842375,321731
405277,1826336
561952,1410502
151358,31510
901883,300610
440585,1212253
380392,1518357
1077889,1614903
952052,439929
818784,528027
505587,1262080
1359866,34857
1119932,331425
1758015,307984
356866,657797
545250,1098974
1373703,1588218
1094233,1516949
439959,333707
448573,1172026
561043,1701831
1160865,1362177
105768,949958
16257,1345889
186883,787191
1572648,1274083
1548675,1052335
